prompt_id,prompt_text,domain,source,length_type,difficulty
f5e5129a-c018-482c-b07e-378e392bf389,"Write a comprehensive RFP response for a healthtech organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including regulatory compliance, and measurable success metrics. Use 4 bullet points for clarity.",Professional / Domain,synthetic,long,easy
367f21c0-e563-4579-88ea-a8133f17e828,"Write a comprehensive whitepaper for a edtech organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including ethical AI, and measurable success metrics. Respond in exactly 5 sentences.",Professional / Domain,synthetic,long,medium
3d1fbebd-7d5e-4cb3-8c66-11967ccd103d,"Write a comprehensive playbook for a manufacturing organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including security posture, and measurable success metrics. Include one example related to Kraków.",Professional / Domain,synthetic,long,hard
bd8b9617-7841-46fc-a2c2-162d3ee58d7f,"Write a comprehensive email for a transportation organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including data privacy, and measurable success metrics. Use 3 bullet points for clarity.",Professional / Domain,synthetic,long,easy
54156b25-005a-49ed-b9d7-c407158f1aed,"Write a comprehensive memo for a hospitality organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including sustainability, and measurable success metrics. Respond in exactly 3 sentences.",Professional / Domain,synthetic,long,medium
cb93697a-283a-432a-b8b2-c04885fc9c07,"Write a comprehensive proposal for a telecommunications organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including vendor lock-in, and measurable success metrics. Include one example related to Brussels.",Professional / Domain,synthetic,long,hard
085668df-87cf-4837-81b2-56f49e003880,"Write a comprehensive policy for a pharmaceuticals organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including regulatory compliance, and measurable success metrics. Use 2 bullet points for clarity.",Professional / Domain,synthetic,long,easy
5c4778e9-542e-4a34-9013-cdd1ed8e06b2,"Write a comprehensive SOP for a media organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including ethical AI, and measurable success metrics. Respond in exactly 6 sentences.",Professional / Domain,synthetic,long,medium
c58ace9f-6694-47ed-ab84-e3faae479da3,"Write a comprehensive risk assessment for a nonprofit organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including security posture, and measurable success metrics. Include one example related to Tokyo.",Professional / Domain,synthetic,long,hard
a635ad04-fc26-4f7c-8f55-6a84c1b8866c,"Write a comprehensive press release for a government organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including data privacy, and measurable success metrics. Use 5 bullet points for clarity.",Professional / Domain,synthetic,long,easy
5444d1d3-c2af-4a84-8d6b-9a0fca81e2c7,"Write a comprehensive project brief for a agriculture organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including sustainability, and measurable success metrics. Respond in exactly 4 sentences.",Professional / Domain,synthetic,long,medium
f217937f-5553-4a19-9548-24ac77470d15,"Write a comprehensive meeting summary for a retail organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including vendor lock-in, and measurable success metrics. Include one example related to Berlin.",Professional / Domain,synthetic,long,hard
777a0172-c04b-415c-aac8-2d70e3093fac,"Write a comprehensive RFP response for a renewable energy organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including regulatory compliance, and measurable success metrics. Use 4 bullet points for clarity.",Professional / Domain,synthetic,long,easy
dc55f05b-0912-4868-846c-a5259ab4f26c,"Write a comprehensive whitepaper for a fintech organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including ethical AI, and measurable success metrics. Respond in exactly 7 sentences.",Professional / Domain,synthetic,long,medium
4d7fcd34-d2ec-4bd2-8da6-8527921f20b9,"Write a comprehensive playbook for a e-commerce organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including security posture, and measurable success metrics. Include one example related to Seoul.",Professional / Domain,synthetic,long,hard
0a59f4de-438f-4d7b-8bcd-0b5d67c5b7a3,"Write a comprehensive email for a healthtech organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including data privacy, and measurable success metrics. Use 3 bullet points for clarity.",Professional / Domain,synthetic,long,easy
1d7f1efe-57fb-4101-b605-f0021c451db3,"Write a comprehensive memo for a edtech organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including sustainability, and measurable success metrics. Respond in exactly 5 sentences.",Professional / Domain,synthetic,long,medium
97f5ad73-6a36-4387-867a-7557db00a2b4,"Write a comprehensive proposal for a manufacturing organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including vendor lock-in, and measurable success metrics. Include one example related to Cairo.",Professional / Domain,synthetic,long,hard
03c5a6b4-38be-44eb-af4b-db694069c8cc,"Write a comprehensive policy for a transportation organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including regulatory compliance, and measurable success metrics. Use 2 bullet points for clarity.",Professional / Domain,synthetic,long,easy
53fac62c-7ed7-4f1b-aa85-efdc1defb46e,"Write a comprehensive SOP for a hospitality organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including ethical AI, and measurable success metrics. Respond in exactly 3 sentences.",Professional / Domain,synthetic,long,medium
09ed9b64-c5e6-4c52-a69a-ff8ac6eab22f,"Write a comprehensive risk assessment for a telecommunications organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including security posture, and measurable success metrics. Include one example related to São Paulo.",Professional / Domain,synthetic,long,hard
4de1c576-c529-439a-8ed7-d7bb8ab6da01,"Write a comprehensive press release for a pharmaceuticals organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including data privacy, and measurable success metrics. Use 5 bullet points for clarity.",Professional / Domain,synthetic,long,easy
